year,region,tags,title,background,content,effect
2023,부산광역시 남구,주거,서류제출 부담을 확 낮춰 만족도를 쑥 올린 주택금융 서비스,"한국주택금융공사는 정책모기지, 주택보증, 주택연금 상품을 공급하는 기관으로 2019년 서류제출 자동화 서비스인 스크래핑을 도입했지만 제공 서류 범위가 10여 종에 불과하고 인증서 일치 제약으로 처리 성공률이 낮음
스크래핑이 정상 처리되지 않으면 담당자가 고객에게 추가 서류를 일일이 안내받아야 하고 서류접수가 완료되지 않으면 적격 심사 등 이후 업무를 처리할 수 없어 업무 효율이 떨어짐
2023년 초 특례보금자리론 출시로 상품 신청 건수가 급증하면서 서류접수 시간 최소화를 통한 고객 불편 해소와 안정적인 본인정보 제공 채널 확보가 시급한 과제임","공사는 2023년 공공 마이데이터를 도입해 고객이 입력한 신청정보를 바탕으로 시스템에서 꼭 필요한 본인정보만 제공받을 수 있도록 시스템을 구현함
보금자리론·주택연금 신청뿐만 아니라 채무조정 제도 등 사후관리 업무까지 공공 마이데이터 서비스를 적용해 업무 범위를 확대하고 고객의 서류제출 부담을 완화함
타 기관 도입사례 분석과 사업부서 수요조사를 바탕으로 HF 맞춤형 프로세스를 설계하고 공공 마이데이터 연계 서버 이중화와 자체 보안저장소 구축으로 안정적인 서비스 기반을 마련함","구비서류 자동제출 방식과 보완 절차를 개선하여 고객의 서비스 이용 편의성을 높이고 데이터 기반 본인정보 연계로 자동심사 등 업무 자동화 기반을 마련함
서류 자동 제출을 통해 서류징구 시간은 최대 63% 감축하고 서류 자동 제출을 통해 서류징구 시간을 최대 63% 감축하고 예상되는 사회적 비용 절감효과가 연간 5억 원에 달하는 성과를 거둠
서류의 자동제출에 따라 종이 서류를 연간 350만 장 절약할 것으로 추정되는 환경적 효과도 창출함"
2024,부산광역시 남구,복지,안전 최우선! 대국민 맞춤 안전활동을 통해 상생의 안전문화 확산!,"재난·안전 취약계층인 어린이, 노인 및 중소기업 종사자의 현장 체험형 안전교육 수요 증가와 맞춤형 지원의 필요성이 지속적으로 제기됨
특히, 산업현장과 지역사회 전반에 걸쳐 눈높이에 맞춘 실천형 안전문화 활동과 민관협력 기반의 안전네트워크 구축 요구가 확대됨
이에 한국남부발전은 지역사회와 산업현장을 아우르는 참여형 안전 프로그램을 통해 국민 체감형 안전문화 확산을 추진하게 되었음","재난안전체험(소화기, 심폐소생술 등), 어린이 재난안전포스터, 화재없는 안전마을 캠페인 등 14개의 차별화된
재난안전 프로그램을 시행함
산업부 '넛지*디자인 프로젝트' 주도적 참여를 통해 산업안전 및 중대시민재해 예방을 위한 다중이용시설
생활안전 표준모델을 개발함
섬진강문화센터하동, 한마음체육센터삼척, 나누리파크부산 등 한국남부발전에서 운영중인 다중이용시설에 대하여
전문가 합동으로 집중호우, 화재예방, 위험물 관리실태 점검 등을 시행하여 지역사회 재난안전망을 강화함","「찾아가는 안전체험교실」 운영을 통해 대국민 안전문화 수준을 향상시켰음
「KOSPO 안전울타리」 등을 통해 협력사와 상생하는 안전문화를 구축하고 근로자의 안전역량을 강화하였음
산업안전 감성디자인을 개발하여 근로자의 불안전한 행동을 개선하고 안전사고를 감소시켰음
민관협업 및 지역상생 기반의 재난안전문화제와 재난안전 캠페인을 통해 대국민 안전문화 의식을 향상시켰음"
2020,부산광역시 남구,복지,"전국 최초 부산 워크스루 검사소, 전 세계로 뻗어나갑니다","부산광역시 남구에서는 원래 아크릴판으로 제작한 검체 채취용 박스를 음압텐트 안에 설치하여 사용했음
2020년 2월에는 공중전화 박스 모양의 부스에 의심환자를 출입하게 한 후 의료진은 외부에서 창을 통해 검체를 채취했음
그러던 중 현장 의료진의 목소리에 귀를 기울인 끝에 ‘워크스루 검사소’를 생각해냄","워크스루 검사소는 부산광역시 남구에서 전국 최초로 도입한 새로운 코로나-19 진료방식임
내부의 압력이 외부보다 더 높아 외부의 바이러스가 내부로 침투하지 못하도록 만든 부스인 양압형 채담부스를 활용함
워크스루 검사소에서는 의료진이 이 부스 안에 자리를 잡고, 의심 환자는 부스 밖에 대기하면서 순서대로 검사를 받음","의료진과 환자의 접촉이 거의 없기 때문에 감염 위험이 낮아짐
의료진이 방호복을 착용하지 않아도 되고, 검사가 끝날 때마다 일회용 장갑만 교체하면 되기 때문에 신속한 검사가 가능함
양압형 채담부스는 기존 음압텐트에 비해 3분의 1정도의 제조비용만 소요되므로 보다 경제적이며, 장소에 구애받지 않아 설치가 편리함"
2020,부산광역시 남구,복지,"세계 최초! 워크스루 검사소, 전세계 표준모델이 되다!","기존 음압텐트는 의료진과 의심환자가 같은 공간에서 검체를 채취하여 교차 감염 위험이 높았음
텐트 소독에 긴 시간이 소요되며, 방호복을 수차례 갈아입어야 하는 등 불편함이 존재함","음압부스에 구멍을 뚫고 글로브를 달아 의심환자는 부스 안으로 들어가고 의료진은 밖에서 구멍을 통해 검체를 채취하는 음압형 부스를 개발·사용하는 단계로 개선함
기존 음압텐트의 1/3의 경제적인 제작비용 등 기존 선별진료소의 문제점을 한 번에 해결한 양방향(양압/음압) 도보 이동형(Walk-Thru) 선별진료소를 운영하게 됨","전국은 물론 전 세계 각국으로 수출 요청이 쇄도함(국내 46대 보급 / 일본, 러시아, 태국, 말레이시아 등 327대 수출)
현재 양방향 워크스루 부스에 대한 우선 심사제·국제특허출원 활용 등 특허청의 적극적인 행정 지원으로 특허 등록을 완료함
K-방역의 국제표준화에 기여하였으며, 이를 통해 우리나라는 물론 전 세계에 신속하고 안전한 대응방법을 제시함으로써 확산세를 막는 매우 중요한 역할을 함"
2021,부산광역시 남구,청년,좋은 일자리가 넘쳐나는 「일자리 행복특구 남구 만들기」프로젝트,일자리 창출을 통한 주민생활 안정 및 지역경제 활성화 방안이 필요함,"“4차 산업혁명 선도 스마트시티 남구” 실현을 목표로 산·학·관 협력 거버넌스 구축하여 지자체-산업-대학 협력을 통해 청년일자리 및 창업지원 사업을 추진함
블록체인특구, 창업촉진지구 기반 핀테크 기업을 육성함
코로나19 극복을 위해 소상공인의 자생력 강화를 통한 일자리 지켜내기 프로젝트를 추진함","드래곤밸리 등 관내 3개 대학(부경대, 경성대, 동명대) 내 입주 창업기업의 참여를 통한 창업기업 자생력 강화 및 청년일자리 창출을 도모함
청년 일자리 창출 47명을 달성함
핀테크 기업에 부산지역 인재 채용 장려 및 청년들이 선호하는 일자리 제공으로 일자리 생태계 선순환 구조를 구축함"
2020,부산광역시 사하구,청년 교육,모의토익(스피킹) 시험 응시료 지원,구직활동에 필요한 토익시험 대비를 위해 모의토익(스피킹) 시험 응시료를 지원하여 청년 취업률 향상을 도모하고자 함,"만 18세~34세 이하 미취업청년 월 1회 각 30명씩, 총 5회 150명을 대상으로 모의토익(스피킹) 시험 응시료 지원 사업을 추진함
㈜YBMNET과 시험 관련 업무협약을 체결하여 사업을 진행함","외국어 시험응시료 지원으로 청년 구직자들의 경제적 부담을 덜어주는 동시에 정기시험 전 모의토익 응시기회를 제공함
취업의 필수조건이 된 토익 고득점의 가능성을 높여 실질적인 청년 취업률 향상이 기대됨"
2021,부산광역시 사하구,청년 교육,아동참여기구 및 청년네트워크와 연계한 참여예산 사업 발굴,"아동에게 맞는 교육과 활동을 지원하여 아동의 권리와 안전을 보호하기 위한 예산 편성의 필요성을 제기함
사하구에 거주하는 청년들의 다양한 의견을 수렴하여 청년관련 정책을 효율적으로 개선하고 제안하기 위한 소통방안을 마련하고자 함","아동참여기구(사하미운오리참여단) 구성 및 운영하여 참여예산학교 운영하고 발표회를 개최하는 등 활동을 수행함
사하청년네트워크 구성 및 운영을 통해 청년문제 및 청년정책 관련 의제를 발굴하고 제안하여 모니터링, 구정 활동 등 다양한 활동을 수행함","아동·청소년·청년의 참여권을 제도적으로 보장함으로써 다양한 연령층의 주민제안을 통해 실질적인 주민참여예산제를 활성화하는 데 기여함
아동에게 맞춤형 예산교육과 활동 및 정책 참여기회를 제공함"
2022,부산광역시 사하구,문화,다대포 블루 플래그·그린 키 세계최초 국제인증(부산 사하구),"낙동강 하구에 위치한 다대포는 천혜의 자연경관과 생태가 살아있는 곳이지만, 국내외 인지도가 다소 낮은 편임
사하구는 친환경적인 관광시설을 운영하고, 특색있는 환경프로그램으로 관광객을 유치하고자 함","비영리 국제단체인 환경교육재단(FEE)에서 친환경적이고 안전한 해수욕장 및 관광시설에 부여하는 국제인증인 ‘블루플래그(Blue Flag) · 그린키(Green key)’를 취득함
다대포의 안전하고 친환경적인 운영을 위해 다양한 환경개선사업을 추진했음
차집시설, 하수시설, 습지 준설, 하수 박스 등 다대포해수욕장의 하수 토구 정비사업을 벌였음
환경교육재단의 국제기준에 따른 모니터링을 지속하고, 해수욕장의 위험성 평가수행 및 국제심사 절차이행과 다양한 방문객이 참여할 수 있는 환경프로그램을 도입했음","다대포는 전 세계에서 최초로 두 가지를 동시에 획득하여 친환경적인 생태관광지로 육성할 수 있는 기반을 마련하게 됨
ISO 국제인증 기준에 따라 부유 휠체어 비치와 장애인 접근시설을 설치하여 장애인의 여가활동 보장 및 장애인 인식개선에도 기여했다는 평가를 받음
기존의 해양레저 프로그램과 생태체험 학습장, 필라테스, 노르딕워킹 등과 연계한 다양한 환경교육 프로그램을 개발, 지속해서 친환경 활동의 거점이 될 수 있도록 인증 갱신과 유지관리에 힘쓸 계획임"
2019,부산광역시 사하구,문화,(부산 사하) 감천문화마을 관광객 급증에 따른 문제 해소 노력,"감천문화마을이 2011년 도시재생을 통해 국내외 관광명소로 각광 받으며 방문객이 급증하면서 관광지 소음 발생, 쓰레기 무단투기 등에 따른 거주민 불편이 발생함
이에 따라, 관광 산업의 지속 가능성을 확보하기 위한 방안 모색이 필요했음","사생활 침해 등 주거지 기반 관광지 문제 해소를 위해 주민들이 통행하는 일반도로와 관광 코스를 구분 짓고 마을 내 일정 구간에서만 관광 가능하도록 바닥 안내길을 조성함
방문객이 지켜야 할 10가지 에티켓 등을 게시판에 설치하고 계단식 구조 탓에 지면보다 낮게 형성된 지붕에 올라가지 말라는 경고문 등 마을 곳곳에 안내문을 부착하여 경각심을 고조함","주민불편 해소를 위한 주민협의회 대응 노력 및 방안 모색으로 사회적 비용을 최소화함
문화마을 조성 사업으로 인한 수익을 주민무료셔틀버스, 무료빨래방, 학교장학지원 등으로 지역민에게 적극 분배하여 지역민들의 생활을 개선함"
2020,부산광역시 사하구,교육 문화,벽화와 함께 걷는 아름다운 등굣길 조성,다산초 및 다송중 진입 경사로의 노후된 옹벽개선 요구가 있음,"지역주민 요구에 의해 마을사업 의제 선정 및 사업을 신청함
부산시 주민자치회형 주민참여예산사업에 선정 및 사업계획을 수립함
학교관계자 회의 개최 및 주민 의견을 수렴함
옹벽 청소작업, 벽화 타일작업 및 공사 준공을 실시함","노후된 옹벽을 벽화거리로 조성하여 미관 개선 및 쾌적한 통학환경을 제공함
벽화 디자인 선정에 학교 및 주민 의견 수렴을 통한 행정 관심도를 제고함
벽화 작업 시 주민의 참여를 통한 주인의식 제고 및 자긍심을 고취함"
